"Suffolk county"	"LOCATION"		" requesting them to station men at the most convenient places in that county to give the earliest notice of the arrival of a fleet upon the coast "	" and that upon the first appearance of a fleet they des - patch an express immediately to this.Congress or the"																				
"Committee of Safety of 162 AMERICAN THEATRE"	"ORGANIZATION"	"this"																						
"Colony"	"ORGANIZATION"		" with an account of the number and size of the ships "	" and the course they steer ."																				
																								
		"7th ."																						
																								
		"That the light-house at"																						
"Sandy-Hook"	"LOCATION"	"be dismantled "	" the lantern rendered useless "	" and all the oil and lamps taken and carried to some place of safety at a proper distance ."																				
																								
		0																						
																								
		0																						
																								
		0																						
																								
		"Resolved "	" That "	" the"																				
"Congress"	"ORGANIZATION"	"does agree with their committee in the said report ."																						
																								
		"But as some of the resolves therein reported are very impor - tant ."																						
																								
		"Ordered "	" That the said report be reassumed and read to-morrow morn - ing "	" when the house ' is full - and a charge of secrecy as to the light-house "	" was given from the % Chair ."																			
																								
		"A draft of a letter to the committee of"																						
"East Hampton"	"LOCATION"	"and to the com - mittee of Sout -LSB- h -RSB-"																						
"Hampton"	"PERSON"		" was read and approved of "	" and is in the words following "	" to wit : In Provincial"																			
"Congress"	"ORGANIZATION"		" New-York "	" March 4th "	" 1776 ."																			
																								
		"Sirs - This covers a resolution of"																						
"Congress"	"ORGANIZATION"	"directing the committees of"																						
"East"	"LOCATION"	"and"																						
"South Hampton"	"LOCATION"	"to station suitable persons on the most proper places for observing the approach of a fleet ."																						
																								
		"From some intelligence we have received "	" there is reason to ex - pect that the British army are about to leave"																					
"Boston"	"LOCATION"		" and as it is probable that they may attempt to take possession of this Colony "	" we therefore entreat you to use all possible despatch to carry this resolve into execution ."																				
																								
		"We are "	" sir -LSB- & ."																					
																								
		"I By order of"																						
"Congress"	"ORGANIZATION"	0																						
																								
		"To"																						
"John Chatfield"	"PERSON"																							
"Esqr"	"PERSON"	0																						
																								
																								
"East"	"LOCATION"		" and"																					
"Thomas Cooper"	"PERSON"																							
"Esqr"	"PERSON"	0																						
